nama,id,kode,tingkat
Muara Sabak Timur,118008,150701,3
Nipah Panjang,118021,150702,3
Rantau Rasau,118042,150704,3
S A D U,118054,150705,3
Kepulauan Seribu Selatan.,127550,310102,3
Kepulauan Seribu Utara,127546,310101,3
Muara Tabir,118415,150912,3
Rimbo Bujang,118327,150904,3
Rimbo Ilir,118381,150908,3
Rimbo Ulu,118368,150907,3
Serai Serumpun,118399,150910,3
Sumay,118344,150905,3
Tebo Ilir,118295,150902,3
Tebo Tengah,118282,150901,3
Tebo Ulu,118308,150903,3
Tengah Ilir,118392,150909,3
VII Koto,118357,150906,3
VII Koto Ilir,118408,150911,3
Cengkareng,127644,317301,3
Grogol Petamburan,127651,317302,3
Kalideres,127687,317306,3
Kebon Jeruk,127679,317305,3
Kembangan,127700,317308,3
Pal Merah,127693,317307,3
Taman Sari,127659,317303,3
Tambora,125662,317304,3
Cempaka Putih,127585,317105,3
Gambir,127554,317101,3
Johar Baru,127603,317108,3
Kemayoran,127569,317103,3
Menteng,127589,317106,3
Sawah Besar,127563,317102,3
Senen,127578,317104,3
Tanah Abang,127595,317107,3
Cilandak,127745,317406,3
Jagakarsa,127769,317409,3
Kebayoran Baru,127751,317407,3
Kebayoran Lama,127738,317405,3
Mampang Prapatan,127724,317403,3
Pancoran,127762,317408,3
Pasar Minggu,127730,317404,3
Pesanggrahan,127776,317410,3
Setiabudi,127715,317402,3
Tebet,127707,317401,3
Cakung,127820,317506,3
Cipayung,127848,317510,3
Ciracas,127842,317509,3
Duren Sawit,127828,317507,3
Jatinegara,127797,317503,3
Kramatjati,127806,317504,3
Makasar,127836,317508,3
Matraman,127782,317501,3
Pasar Rebo,127814,317505,3
Pulogadung,127789,317502,3
Arjasari,129252,320416,3
Baleendah,129360,320432,3
Banjaran,129219,320413,3
Bojongsoang,129184,320408,3
Cangkuang,129450,320444,3
Cicalengka,129275,320425,3
Cikancung,129297,320427,3
Cilengkrang,129177,320407,3
Cileunyi,129160,320405,3
Cimaung,129264,320417,3
Cimenyan,129167,320406,3
Ciparay,129322,320429,3
Ciwidey,129436,320439,3
Dayeuhkolot,129212,320412,3
Ibun,129401,320436,3
Katapang,129204,320411,3
Kertasari,129351,320431,3
Kutawaringin,129458,320446,3
Majalaya,125998,320433,3
Margaasih,129197,320410,3
Margahayu,129191,320409,3
Nagreg,129288,320426,3
Pacet,129337,320430,3
Pameungpeuk,129231,320414,3
Pangalengan,129238,320415,3
Paseh,129388,320435,3
Pasirjambu,129425,320438,3
Rancabali,129444,320440,3
Rancaekek,129307,320428,3
Solokanjeruk,129380,320434,3
Soreang,129414,320437,3
Cilincing,127628,317204,3
Kelapa Gading,127640,317206,3
Koja,127621,317203,3
Pademangan,127636,317205,3
Penjaringan,127608,317201,3
Tanjung Priok,125160,317202,3
Batujajar,133666,321709,3
Cihampelas,133674,321710,3
Cikalongwetan,133603,321704,3
Cililin,133685,321711,3
Cipatat,133642,321707,3
Cipeundeuy,133617,321705,3
Cipongkor,133697,321712,3
Cisarua,133594,321703,3
Gununghalu,133733,321715,3
Lembang,133569,321701,3
Ngamprah,133630,321706,3
Padalarang,133655,321708,3
Parongpong,133586,321702,3
Rongga,133712,321713,3
Saguling,129538,321716,3
Sindangkerta,133721,321714,3
Babelan,133368,321602,3
Bojongmangu,133562,321623,3
Cabangbungin,133501,321616,3
Cibarusah,133554,321622,3
Cibitung,133413,321607,3
Cikarang Barat,133421,321608,3
Cikarang Pusat,133538,321620,3
Cikarang Selatan,133530,321619,3
Cikarang Timur,133454,321611,3
Cikarang Utara,133433,321609,3
Karang Bahagia,133445,321610,3
Kedung Waringin,133463,321612,3
Muaragembong,133510,321617,3
Pebayuran,133471,321613,3
Serang Baru,133545,321621,3
Setu,133518,321618,3
Sukakarya,133485,321614,3
Sukatani,133493,321615,3
Sukawangi,133378,321603,3
Tambelang,133386,321604,3
Tambun Selatan,128798,321606,3
Tambun Utara,133394,321605,3
Tarumajaya,133359,321601,3
Babakan Madang,127912,320105,3
Bojong Gede,128003,320113,3
Caringin,128191,320127,3
Cariu,127950,320108,3
Ciampea,128025,320115,3
Ciawi,128153,320124,3
Cibinong,127857,320101,3
Cibungbulang,128039,320116,3
Cigombong,128306,320138,3
Cigudeg,128127,320122,3
Cijeruk,128204,320128,3
Cileungsi,127937,320107,3
Ciomas,128214,320129,3
Cisarua,128167,320125,3
Ciseeng,128256,320133,3
Citeureup,127882,320103,3
Dramaga,128226,320130,3
Gunung Putri,127871,320102,3
Gunung Sindur,127982,320111,3
Jasinga,128086,320119,3
Jonggol,127922,320106,3
Kemang,127993,320112,3
Klapanunggal,128246,320132,3
Leuwiliang,128013,320114,3
Leuwisadeng,128316,320139,3
Megamendung,128178,320126,3
Nanggung,128115,320121,3
Pamijahan,128055,320117,3
Parung,127972,320110,3
Parung Panjang,128103,320120,3
Ranca Bungur,128267,320134,3
Rumpin,128071,320118,3
Sukajaya,128275,320135,3
Sukamakmur,127961,320109,3
Sukaraja,127898,320104,3
Tajurhalang,128298,320137,3
Tamansari,128237,320131,3
Tanjungsari,128287,320136,3
Tenjo,128143,320123,3
Tenjolaya,128325,320140,3
Banjaranyar,130624,320737,3
Banjarsari,130533,320718,3
Baregbeg,130589,320732,3
Ciamis,130343,320701,3
Cidolog,130387,320705,3
Cihaurbeuti,130394,320706,3
Cijeungjing,130366,320703,3
Cikoneng,130356,320702,3
Cimaragas,130561,320729,3
Cipaku,130461,320711,3
Cisaga,130567,320730,3
Jatinagara,130475,320712,3
Kawali,130430,320709,3
Lakbok,130522,320717,3
Lumbung,130605,320734,3
Pamarican,130546,320719,3
Panawangan,130442,320710,3
Panjalu,130421,320708,3
Panumbangan,130406,320707,3
Purwadadi,130614,320735,3
Rajadesa,130482,320713,3
Rancah,130501,320715,3
Sadananya,130378,320704,3
Sindangkasih,130579,320731,3
Sukadana,130494,320714,3
Sukamantri,130599,320733,3
Tambaksari,130515,320716,3
Agrabinta,129044,320322,3
Bojongpicung,128832,320306,3
Campaka,128952,320315,3
Campakamulya,129083,320325,3
Cianjur,128767,320301,3
Cibeber,128791,320303,3
Cibinong,129017,320320,3
Cidaun,129056,320323,3
Cijati,129117,320329,3
Cikadu,129089,320326,3
Cikalongkulon,128910,320312,3
Cilaku,128811,320304,3
Cipanas,129109,320328,3
Ciranjang,128822,320305,3
Cugenang,128893,320311,3
Gekbrong,129100,320327,3
Haurwangi,129141,320331,3
Kadupandak,128974,320317,3
Karangtengah,128844,320307,3
Leles,129128,320330,3
Mande,128861,320308,3
Naringgul,129071,320324,3
Pacet,128885,320310,3
Pagelaran,128989,320318,3
Pasirkuda,129150,320332,3
Sindangbarang,129032,320321,3
Sukaluyu,128874,320309,3
Sukanagara,128941,320314,3
Sukaresmi,128929,320313,3
Takokak,128964,320316,3
Tanggeung,129004,320319,3
Warungkondang,128779,320302,3
Arjawinangun,131326,320924,3
Astanajapura,131155,320910,3
Babakan,131092,320905,3
Beber,131190,320913,3
Ciledug,131056,320902,3
Ciwaringin,131348,320926,3
Depok,131409,320931,3
Dukupuntang,131228,320916,3
Gebang,131395,320930,3
Gegesik,131370,320928,3
Gempol,131468,320937,3
Greged,131477,320938,3
Gunung Jati,131290,320921,3
Jamblang,131498,320940,3
Kaliwedi,131385,320929,3
Kapetakan,131306,320922,3
Karangsembung,131107,320906,3
Karangwareng,131438,320934,3
Kedawung,131281,320920,3
Klangenan,131316,320923,3
Lemahabang,131116,320907,3
Losari,131067,320903,3
Mundu,131177,320912,3
Pabedilan,131078,320904,3
Pabuaran,131430,320933,3
Palimanan,131242,320917,3
Pangenan,131167,320911,3
Panguragan,131338,320925,3
Pasaleman,131422,320932,3
Plered,131457,320936,3
Plumbon,131255,320918,3
Sedong,131144,320909,3
Sumber,131213,320915,3
Suranenggala,131488,320939,3
Susukan,131357,320927,3
Susukan Lebak,131130,320908,3
Talun,131201,320914,3
Tengah Tani,131448,320935,3
Waled,131043,320901,3
Weru,131271,320919,3
Banjarwangi,129763,320523,3
Banyuresmi,129540,320506,3
Bayongbong,129680,320517,3
Bl. Limbangan,129907,320538,3
Bungbulang,129842,320531,3
Caringin,129892,320536,3
Cibalong,129818,320529,3
Cibatu,129619,320512,3
Cibiuk,129930,320540,3
Cigedug,129699,320518,3
Cihurip,129785,320525,3
Cikajang,129750,320522,3
Cikelet,129830,320530,3
Cilawu,129705,320519,3
Cisewu,129882,320535,3
Cisompet,129806,320528,3
Cisurupan,129724,320520,3
Garut Kota,129470,320501,3
Kadungora,126221,320510,3
Karangpawitan,126165,320502,3
Karangtengah,129675,320516,3
Kersamanah,129631,320513,3
Leles,129583,320509,3
Leuwigoong,129610,320511,3
Malangbong,129638,320514,3
Mekarmukti,129856,320532,3
Pakenjeng,129862,320533,3
Pameungpeuk,129797,320527,3
Pamulihan,129876,320534,3
Pangatikan,129936,320541,3
Pasirwangi,129570,320508,3
Peundeuy,129790,320526,3
Samarang,129556,320507,3
Selaawi,129922,320539,3
Singajaya,129775,320524,3
Sucinaraja,129945,320542,3
Sukaresmi,129742,320521,3
Sukawening,129663,320515,3
Talegong,129899,320537,3
Tarogong Kaler,129512,320504,3
Tarogong Kidul,129526,320505,3
Wanaraja,129502,320503,3
Andir,133992,327305,3
Antapani,134092,327320,3
Arcamanik,134112,327324,3
Astana Anyar,134020,327310,3
Babakan Ciparay,133979,327303,3
Bandung Kidul,134097,327321,3
Bandung Kulon,134059,327315,3
Bandung Wetan,134016,327309,3
Batununggal,134035,327312,3
Bojongloa Kaler,133986,327304,3
Bojongloa Kidul,134075,327317,3
Buahbatu,134102,327322,3
Cibeunying Kaler,134082,327318,3
Cibeunying Kidul,134052,327314,3
Cibiru,134117,327325,3
Cicendo,133999,327306,3
Cidadap,134012,327308,3
Cinambo,134138,327329,3
Coblong,133972,327302,3
Gedebage,134128,327327,3
Kiaracondong,134068,327316,3
Lengkong,134044,327313,3
Mandalajati,134143,327330,3
Panyileukan,134133,327328,3
Rancasari,134107,327323,3
Regol,134027,327311,3
Sukajadi,134006,327307,3
Sukasari,133967,327301,3
Sumur Bandung,134087,327319,3
Ujungberung,134122,327326,3
Anjatan,132441,321223,3
Arahan,132396,321219,3
Balongan,132333,321214,3
Bangodua,132231,321206,3
Bongas,132432,321222,3
Cantigi,132374,321217,3
Cikedung,132211,321204,3
Gabuswetan,132200,321203,3
Gantar,132464,321225,3
Haurgeulis,132179,321201,3
Indramayu,132344,321215,3
Jatibarang,132317,321213,3
Juntinyuat,132289,321211,3
Kandanghaur,132418,321221,3
Karangampel,132277,321210,3
Kedokan Bunder,132490,321228,3
Kertasemaya,132251,321208,3
Krangkeng,132265,321209,3
Kroya,132190,321202,3
Lelea,132219,321205,3
Lohbener,132383,321218,3
Losarang,132405,321220,3
Pasekan,132498,321229,3
Patrol,132519,321231,3
Sindang,132363,321216,3
Sliyeg,132302,321212,3
Sukagumiwang,132482,321227,3
Sukra,132455,321224,3
Terisi,132472,321226,3
Tukdana,132505,321230,3
Widasari,132240,321207,3
Banjar,134413,327901,3
Langensari,134435,327904,3
Pataruman,134421,327902,3
Purwaharja,134430,327903,3
Banyusari,133286,321524,3
Batujaya,133093,321508,3
Ciampel,133048,321504,3
Cibuaya,133129,321511,3
Cikampek,133150,321513,3
Cilamaya Kulon,133273,321523,3
Cilamaya Wetan,133176,321515,3
Cilebar,133348,321530,3
Jatisari,133161,321514,3
Jayakerta,133264,321522,3
Karawang Barat,133020,321501,3
Karawang Timur,133309,321526,3
Klari,133056,321505,3
Kota Baru,133299,321525,3
Kutawaluya,133080,321507,3
Lemahabang,133229,321519,3
Majalaya,133256,321521,3
Pakisjaya,133141,321512,3
Pangkalan,133029,321502,3
Pedes,133116,321510,3
Purwasari,133339,321529,3
Rawamerta,133215,321518,3
Rengasdengklok,133070,321506,3
Tegalwaru,133329,321528,3
Telagasari,133200,321517,3
Telukjambe Barat,133318,321527,3
Telukjambe Timur,133038,321503,3
Tempuran,133241,321520,3
Tirtajaya,133104,321509,3
Tirtamulya,133189,321516,3
Bantargebang,134208,327507,3
Bekasi Barat,134180,327502,3
Bekasi Selatan,134192,327504,3
Bekasi Timur,134175,327501,3
Bekasi Utara,130961,327503,3
Jatiasih,134219,327509,3
Jatisampurna,134226,327510,3
Medansatria,134203,327506,3
Mustikajaya,134232,327511,3
Pondokgede,134213,327508,3
Pondokmelati,134237,327512,3
Rawalumbu,134198,327505,3
Cimahi Selatan,134315,327701,3
Cimahi Tengah,134321,327702,3
Cimahi Utara,134328,327703,3
Harjamukti,134158,327403,3
Kejaksan,134148,327401,3
Kesambi,134169,327405,3
Lemahwungkuk,134153,327402,3
Pekalipan,134164,327404,3
Bogor Barat,133889,327104,3
Bogor Selatan,133853,327101,3
Bogor Tengah,133877,327103,3
Bogor Timur,133870,327102,3
Bogor Utara,133906,327105,3
Tanah Sareal,133915,327106,3
Beji,134275,327606,3
Bojongsari,134307,327611,3
Cilodong,134288,327608,3
Cimanggis,134248,327602,3
Cinere,134294,327609,3
Cipayung,134282,327607,3
Limo,134263,327604,3
Pancoran Mas,132380,327601,3
Sawangan,134255,327603,3
Sukmajaya,134268,327605,3
Tapos,134299,327610,3
Baros,133951,327205,3
Cibeureum,133962,327207,3
Cikole,133932,327202,3
Citamiang,133939,327203,3
Gunung Puyuh,133927,327201,3
Lembursitu,133956,327206,3
Warudoyong,133945,327204,3
Bungursari,134397,327809,3
Cibeureum,134369,327806,3
Cihideung,134333,327801,3
Cipedes,134340,327802,3
Indihiang,134351,327804,3
Kawalu,134358,327805,3
Mangkubumi,134388,327808,3
Purbaratu,134405,327810,3
Tamansari,134379,327807,3
Tawang,134345,327803,3
Argapura,131575,321005,3
Banjaran,131817,321022,3
Bantarujeg,131527,321002,3
Cigasong,131795,321020,3
Cikijing,131541,321003,3
Cingambul,131831,321023,3
Dawuan,131684,321012,3
Jatitujuh,131719,321015,3
Jatiwangi,131667,321011,3
Kadipaten,131696,321013,3
Kasokandel,131845,321024,3
Kertajati,131704,321014,3
Lemahsugih,131507,321001,3
Leuwimunding,131652,321010,3
Ligung,131735,321016,3
Maja,131590,321006,3
Majalengka,131609,321007,3
Malausma,131864,321026,3
Palasah,131781,321019,3
Panyingkiran,131771,321018,3
Rajagaluh,131638,321009,3
Sindang,131856,321025,3
Sindangwangi,131806,321021,3
Sukahaji,131624,321008,3
Sumberjaya,131755,321017,3
Talaga,131557,321004,3
Cigugur,133780,321804,3
Cijulang,133760,321802,3
Cimerak,133768,321803,3
Kalipucang,133826,321808,3
Langkaplancar,133788,321805,3
Mangunjaya,133805,321806,3
Padaherang,133811,321807,3
Pangandaran,133836,321809,3
Parigi,133749,321801,3
Sidamulih,133845,321810,3
Ciawigebang,130756,320810,3
Cibeureum,130983,320828,3
Cibingbin,130679,320805,3
Cidahu,130781,320811,3
Cigandamekar,131031,320832,3
Cigugur,130880,320818,3
Cilebak,130958,320825,3
Cilimus,130810,320813,3
Cimahi,130947,320824,3
Ciniru,130648,320802,3
Cipicung,130911,320821,3
Ciwaru,130666,320804,3
Darma,130860,320817,3
Garawangi,130721,320808,3
Hantara,130967,320826,3
Jalaksana,130794,320812,3
Japara,130936,320823,3
Kadugede,130635,320801,3
Kalimanggis,130976,320827,3
Karang Kancana,130992,320829,3
Kramatmulya,130845,320816,3
Kuningan,130739,320809,3
Lebakwangi,130707,320807,3
Luragung,130690,320806,3
Maleber,131002,320830,3
Mandirancan,130824,320814,3
Nusaherang,130902,320820,3
Pancalang,130922,320822,3
Pasawahan,130891,320819,3
Selajambe,130837,320815,3
Sindangagung,126831,320831,3
Subang,130658,320803,3
Babakancikao,132959,321412,3
Bojong,132944,321411,3
Bungursari,132969,321413,3
Campaka,132823,321402,3
Cibatu,132980,321414,3
Darangdan,132877,321406,3
Jatiluhur,132834,321403,3
Kiarapedes,133009,321417,3
Maniis,128341,321407,3
Pasawahan,132931,321410,3
Plered,132845,321404,3
Pondoksalam,132997,321416,3
Purwakarta,132812,321401,3
Sukasari,132991,321415,3
Sukatani,132862,321405,3
Tegalwaru,132901,321408,3
Wanayasa,132915,321409,3
Binong,132598,321308,3
Blanakan,132643,321313,3
Ciasem,132608,321309,3
Ciater,132795,321329,3
Cibogo,132684,321317,3
Cijambe,132705,321319,3
Cikaum,132730,321322,3
Cipeundeuy,132714,321320,3
Cipunagara,132694,321318,3
Cisalak,132536,321302,3
Compreng,132664,321315,3
Dawuan,132774,321327,3
Jalancagak,132635,321312,3
Kalijati,132556,321304,3
Kasomalang,132765,321326,3
Legonkulon,132722,321321,3
Pabuaran,132567,321305,3
Pagaden,132587,321307,3
Pagaden Barat,132785,321328,3
Pamanukan,132626,321311,3
Patokbeusi,132673,321316,3
Purwadadi,132576,321306,3
Pusakajaya,132803,321330,3
Pusakanagara,132618,321310,3
Sagalaherang,132528,321301,3
Serangpanjang,132740,321323,3
Subang,132546,321303,3
Sukasari,132747,321324,3
Tambakdahan,132755,321325,3
Tanjungsiang,132653,321314,3
Bantargadung,128363,320204,3
Bojonggenteng,128471,320214,3
Caringin,128629,320231,3
Ciambar,128760,320247,3
Cibadak,128440,320211,3
Cibitung,128572,320225,3
Cicantayan,128596,320228,3
Cicurug,128484,320216,3
Cidadap,128737,320244,3
Cidahu,128498,320217,3
Cidolog,128731,320243,3
Ciemas,128541,320222,3
Cikakak,128353,320203,3
Cikembar,128429,320210,3
Cikidang,128385,320206,3
Cimanggu,128753,320246,3
Ciracap,128579,320226,3
Cireunghas,128662,320235,3
Cisaat,128605,320229,3
Cisolok,128371,320205,3
Curugkembar,128723,320242,3
Gegerbitung,128702,320240,3
Gunungguruh,128588,320227,3
Jampangkulon,128529,320221,3
Jampangtengah,128404,320208,3
Kabandungan,128515,320219,3
Kadudampit,128619,320230,3
Kalapanunggal,128507,320218,3
Kalibunder,128551,320223,3
Kebonpedes,128656,320234,3
Lengkong,128398,320207,3
Nagrak,128451,320212,3
Nyalindung,128691,320239,3
Pabuaran,128675,320237,3
Palabuhanratu,128333,320201,3
Parakansalak,128477,320215,3
Parungkuda,128462,320213,3
Purabaya,128683,320238,3
Sagaranten,128710,320241,3
Simpenan,128345,320202,3
Sukabumi,128639,320232,3
Sukalarang,128668,320236,3
Sukaraja,128646,320233,3
Surade,128559,320224,3
Tegalbuleud,128744,320245,3
Waluran,128522,320220,3
Warungkiara,128416,320209,3
Buahdua,131979,321110,3
Cibugel,131910,321104,3
Cimalaka,132124,321122,3
Cimanggung,132027,321114,3
Cisarua,132139,321123,3
Cisitu,131918,321105,3
Conggeang,131945,321107,3
Darmaraja,131897,321103,3
Ganeas,132092,321119,3
Jatigede,132167,321126,3
Jatinangor,132039,321115,3
Jatinunggal,131887,321102,3
Pamulihan,132015,321113,3
Paseh,131958,321108,3
Rancakalong,132052,321116,3
Situraja,131929,321106,3
Sukasari,132007,321112,3
Sumedang Selatan,132063,321117,3
Sumedang Utara,132078,321118,3
Surian,131969,321109,3
Tanjungkerta,132101,321120,3
Tanjungmedar,132114,321121,3
Tanjungsari,131994,321111,3
Tomo,132147,321124,3
Ujungjaya,132157,321125,3
Wado,131876,321101,3
Bantarkalong,130036,320608,3
Bojongasih,130045,320609,3
Bojonggambir,130058,320611,3
Ciawi,130304,320636,3
Cibalong,130020,320606,3
Cigalontang,130215,320627,3
Cikalong,129984,320603,3
Cikatomas,130010,320605,3
Cineam,130153,320620,3
Cipatujah,129953,320601,3
Cisayong,130264,320632,3
Culamega,130052,320610,3
Gunungtanjung,130182,320623,3
Jamanis,130295,320635,3
Jatiwaras,130141,320619,3
Kadipaten,130316,320637,3
Karangjaya,130164,320621,3
Karangnunggal,129969,320602,3
Leuwisari,130232,320628,3
Mangunreja,130201,320625,3
Manonjaya,130169,320622,3
Padakembang,130240,320629,3
Pagerageung,130323,320638,3
Pancatengah,129998,320604,3
Parungponteng,130027,320607,3
Puspahiang,130105,320615,3
Rajapolah,130286,320634,3
Salawu,130092,320614,3
Salopa,130131,320618,3
Sariwangi,130246,320630,3
Singaparna,130190,320624,3
Sodonghilir,130069,320612,3
Sukahening,130278,320633,3
Sukaraja,130122,320617,3
Sukarame,130208,320626,3
Sukaratu,130255,320631,3
Sukaresik,130334,320639,3
Tanjungjaya,130114,320616,3
Taraju,130082,320613,3
Banjarmangu,135497,330409,3
Banjarnegara,135446,330406,3
Batur,135606,330416,3
Bawang,135427,330405,3
Kalibening,135633,330418,3
Karangkobar,135557,330413,3
Madukara,135476,330408,3
Mandiraja,135396,330403,3
Pagedongan,135659,330420,3
Pagentan,135571,330414,3
Pandanarum,135650,330419,3
Pejawaran,135588,330415,3
Punggelan,135539,330412,3
Purwanegara,135413,330404,3
Purworeja Klampok,135387,330402,3
Rakit,135527,330411,3
Sigaluh,135460,330407,3
Susukan,135371,330401,3
Wanadadi,135515,330410,3
Wanayasa,135615,330417,3
Bandar,119713,332502,3
Banyuputih,142063,332515,3
Batang,141997,332511,3
Bawang,141885,332505,3
Blado,141846,332503,3
Gringsing,141927,332507,3
Kandeman,142038,332513,3
Limpung,141943,332508,3
Pecalungan,142052,332514,3
Reban,141865,332504,3
Subah,141961,332509,3
Tersono,141906,332506,3
Tulis,141979,332510,3
Warungasem,142019,332512,3
Wonotunggal,141813,332501,3
Ajibarang,134917,330214,3
Banyumas,134879,330211,3
Baturraden,135051,330222,3
Cilongok,134961,330217,3
Gumelar,134933,330215,3
Jatilawang,134777,330203,3
